ISO_COUNTRY,SECTOR_CODE,FACTSET_ENTITY_ID,FACTSET_ENTITY_ID_SEGMENT_SUB,g_S1,g_S2_EMRIO,g_S23_EMRIO,g_S3_T
JPN,261102,05HJD8-E,05HJD8-E_Smelting_261102,489256.875,230349.7325725809,1.1436625142177623e6,913312.7816451814
JPN,261102,05J1Y2-E,05J1Y2-E_Nickel_261102,1.495302e6,131603.9899216004,648942.5355463226,517338.54562472214
JPN,261102,Others-261102-S,Others-261102-S,3.5105765e6,1.819120210567781e6,8.997329999565035e6,7.178209788997254e6
JPN,261103,003JP9-E,003JP9-E_Steel_261103,1.736418125e6,35514.25896923612,1.103009285895042e6,1.0674950269258057e6
JPN,261103,05HXHX-E,05HXHX-E_Special Steel_261103,162950.4375,85072.71269923121,574105.7270262124,489033.01432698115
JPN,261103,05HZ22-E,05HZ22-E_Steel_261103,179278.359375,73608.02141708684,497017.2756577404,423409.2542406536
JPN,261103,05HZWS-E,05HZWS-E_Roll_261103,883.4476928710938,1340.9334753948028,9065.001739429606,7724.068264034804
JPN,261103,05J079-E,05J079-E_Automotive and Industrial Machinery Parts_261103,66990.546875,31538.318732171832,212695.8532862345,181157.53455406264
JPN,261103,05J3FN-E,05J3FN-E_Special Steel_261103,5088.78076171875,28412.4665534251,191598.72033216,163186.2537787349
JPN,261103,05JFV2-E,05JFV2-E_Special Steel_261103,3276.80078125,7232.927552912236,48683.24755252648,41450.31999961424
JPN,261103,05JG37-E,05JG37-E_Steel_261103,30435.580078125,16103.728779233197,104059.76104373016,87956.03226449697
JPN,261103,05Z4GD-E,05Z4GD-E_Steel Construction Materials_261103,33970.66796875,13685.102785875086,92410.79073713513,78725.68795126004
JPN,261103,Others-261103-S,Others-261103-S,4.4468325e6,1.9883492933171226e6,6.210067910670039e7,6.011232981338327e7
JPN,261104,003JP9-E,003JP9-E_Steel_261104,1.736418125e6,35627.804750207906,1.104753778755553e6,1.0691259740053453e6
JPN,261104,05HXHX-E,05HXHX-E_Special Steel_261104,162950.4375,85348.12037250797,575123.6331042695,489775.51273176156
JPN,261104,05HZ22-E,05HZ22-E_Steel_261104,179278.359375,73846.31420533567,497898.8952164835,424052.5810111478
JPN,261104,05HZWS-E,05HZWS-E_Roll_261104,883.4476928710938,1345.2745073986032,9080.931332303968,7735.656824905364
JPN,261104,05J079-E,05J079-E_Automotive and Industrial Machinery Parts_261104,66990.546875,31640.41839145739,213072.45673571757,181432.0383442602
JPN,261104,05J3FN-E,05J3FN-E_Special Steel_261104,5088.78076171875,28504.4468260326,191938.2260380318,163433.7792119992
JPN,261104,05JFV2-E,05JFV2-E_Special Steel_261104,3276.80078125,7256.342860654566,48769.347123937914,41513.00426328335
JPN,261104,05Z4GD-E,05Z4GD-E_Steel Construction Materials_261104,33970.66796875,13729.405855534294,92574.72426254272,78845.31840700842
JPN,261104,Others-261104-S,Others-261104-S,994986.25,2.0035596365125582e6,6.2200112795981675e7,6.019655315946912e7
JPN,261201,Others-261201-S,Others-261201-S,NaN,0.0,0.0,0.0
JPN,262101,003JP9-E,003JP9-E_Steel_262101,3.53808675e6,39844.54384950315,1.353671534444375e6,1.3138269905948718e6
JPN,262101,05HWF7-E,"05HWF7-E_Industrial Materials, Etc._262101",11719.1318359375,5342.037064397378,176695.4165579395,171353.3794935421
JPN,262101,05HXF7-E,05HXF7-E_Steel_262101,320263.125,84771.31096035862,1.1264811747530706e6,1.041709863792712e6
JPN,262101,05HXHX-E,05HXHX-E_Auto Parts and Industrial Machines Components_262101,197810.609375,20531.46672847865,280942.61900818517,260411.15227970653
JPN,262101,05HXHX-E,05HXHX-E_Special Steel_262101,332024.15625,48093.32552278122,658575.6290433947,610482.3035206135
JPN,262101,05HZ22-E,05HZ22-E_Steel_262101,365293.5625,41612.103608538135,562656.0095232597,521043.90591472154
JPN,262101,05HZWS-E,05HZWS-E_Roll_262101,1800.09326171875,758.0558921351461,10431.95276273344,9673.896870598293
JPN,262101,05HZWS-E,05HZWS-E_Steel_262101,77064.1171875,45324.42383814123,624162.1659614911,578837.7421233498
JPN,262101,05HZZR-E,"05HZZR-E_Raw Materials, Energy_262101",33032.72265625,5613.700026802793,163795.12719692127,158181.42717011846
JPN,262101,05J04J-E,05J04J-E_Construction in Progress - Related Steel_262101,72793.921875,24296.96276024198,322798.49919244845,298501.53643220646
JPN,262101,05J079-E,05J079-E_Automotive and Industrial Machinery Parts_262101,136498.4375,17829.24960427733,241778.97573942185,223949.7261351445
JPN,262101,05J079-E,05J079-E_Steel_262101,94502.46875,20212.143193645723,274899.46631348034,254687.32311983462
JPN,262101,05J1GL-E,05J1GL-E_Steel_262101,196772.078125,26932.71652006209,358465.3337213878,331532.6172013257
JPN,262101,05J234-E,05J234-E_Electrical Materials and Pipe Materials_262101,12846.5537109375,14007.342679451911,181716.5745435184,167709.23186406647
JPN,262101,05J2B8-E,05J2B8-E_Specialty Materials_262101,31050.6484375,7560.17441002999,100560.28705252925,93000.11264249927
JPN,262101,05J2B8-E,05J2B8-E_Steel_262101,438420.375,67748.2889850843,900629.9786244243,832881.68963934
JPN,262101,05J2B8-E,05J2B8-E_Stock Material_262101,50818.84765625,8107.3858458594095,107828.34057635524,99720.95473049584
JPN,262101,05J319-E,05J319-E_Steel_262101,141497.796875,20437.684081552237,270818.8887200879,250381.20463853565
JPN,262101,05J3FN-E,05J3FN-E_Special Steel_262101,10368.78515625,16062.14213116723,214814.10714401567,198751.96501284844
JPN,262101,05J3GX-E,05J3GX-E_Product Division_262101,22920.892578125,10817.13605262946,143776.91894701932,132959.78289438988
JPN,262101,05J406-E,05J406-E_Ordinary Wire_262101,4030.364501953125,2459.5694142800426,41829.76639909186,39370.19698481182
JPN,262101,05J406-E,05J406-E_Special Wire_262101,5859.50341796875,3055.863644580624,51977.36877257217,48921.50512799154
JPN,262101,05J41M-E,05J41M-E_Special Steel_262101,56315.9765625,8946.357706725836,123955.97896507588,115009.62125835005
JPN,262101,05J45F-E,05J45F-E_Automotive Field - Automotive_262101,5108.63623046875,1785.5112102424393,24703.092340482814,22917.581130240374
JPN,262101,05J45F-E,05J45F-E_Automotive Field - Material Related Products_262101,1800.6607666015625,942.0056140323339,13032.214884906864,12090.20927087453
JPN,262101,05J4T6-E,05J4T6-E_Steel_262101,137858.09375,29998.775347661776,389412.2655135158,359413.49016585405
JPN,262101,05J4WT-E,05J4WT-E_Steel Sales and Processing_262101,3543.792724609375,36252.426945879706,470332.63851481857,434080.21156893886
JPN,262101,05J9CY-E,05J9CY-E_Stainless Steel Sheet and Processed Products_262101,255745.984375,49356.5273185561,659374.6748555104,610018.1475369543
JPN,262101,05J9G5-E,05J9G5-E_Funicular_262101,8360.5498046875,4915.758152857741,68024.15828557964,63108.4001327219
JPN,262101,05J9G5-E,05J9G5-E_Special Steel Wire_262101,9070.2939453125,5046.180578184742,69831.86703955379,64785.68646136905
JPN,262101,05JBDW-E,05JBDW-E_Stainless Steel Wire_262101,24716.970703125,28664.79572471587,384851.1742163874,356186.3784916715
JPN,262101,05JBZZ-E,05JBZZ-E_Steel Strips_262101,1371.155517578125,637.187972338652,8466.871827118901,7829.683854780249
JPN,262101,05JFLB-E,05JFLB-E_Steel Product_262101,2044.339111328125,2290.8193323578525,30436.976232295878,28146.156899938025
JPN,262101,05JFV2-E,05JFV2-E_Special Steel_262101,6676.73583984375,4088.920053252712,54843.10672862027,50754.18667536756
JPN,262101,05JG37-E,05JG37-E_Steel_262101,62014.85546875,8588.105890906967,113830.79681979274,105242.69092888577
JPN,262101,05Z4GD-E,05Z4GD-E_Steel Construction Materials_262101,69217.8671875,7736.465456564182,102687.38635396156,94950.92089739737
JPN,262101,Others-262101-S,Others-262101-S,1.0779072541992188e7,4.1532050565564097e6,7.651715450603609e7,7.236394944947968e7
JPN,262201,003JP9-E,003JP9-E_Steel_262201,221638.3125,6208.900218594794,282316.7757838915,276107.8755652967
JPN,262201,05HXHX-E,05HXHX-E_Special Steel_262201,20799.173828125,14834.499044791772,141689.10986334318,126854.61081855142
JPN,262201,05HZ22-E,05HZ22-E_Steel_262201,22883.28515625,12835.350945740503,120667.5486218139,107832.1976760734
JPN,262201,05J11Z-E,05J11Z-E_Lifeline_262201,19819.474609375,27024.08919495095,245962.9345140272,218938.84531907627
JPN,262201,05J1Y3-E,05J1Y3-E_Building Materials_262201,661.8252563476562,2657.589731218387,24088.94976159709,21431.360030378703
JPN,262201,05J1Y3-E,05J1Y3-E_Environmental Materials_262201,165.04322814941406,501.4625857478785,4555.118208669198,4053.6556229213193
JPN,262201,05J2B8-E,05J2B8-E_Stock Material_262201,3183.472900390625,2500.742177398192,22901.445111830482,20400.70293443229
JPN,262201,05J319-E,05J319-E_Steel_262201,8863.923828125,6304.05158491128,58267.93215596919,51963.88057105791
JPN,262201,05J9CY-E,05J9CY-E_Stainless Steel Sheet and Processed Products_262201,16020.8369140625,15224.136601128483,140544.14789957617,125320.01129844769
JPN,262201,05JFV2-E,05JFV2-E_Special Steel_262201,418.25445556640625,1261.237046173259,11591.5126689663,10330.27562279304
JPN,262201,Others-262201-S,Others-262201-S,878746.144317627,275091.8148171365,1.3536699330742968e7,1.3261607515925832e7
JPN,262301,003JP9-E,003JP9-E_Steel_262301,2.086075625e6,55274.53959904844,2.0801132234284435e6,2.024838683829395e6
JPN,262301,05HWF7-E,"05HWF7-E_Industrial Materials, Etc._262301",3309.273681640625,7410.4041468035575,263705.85085483635,256295.4467080328
JPN,262301,05HXCF-E,05HXCF-E_Steel Pipe_262301,42437.6328125,88200.9240225149,1.356268315930245e6,1.2680673919077301e6
JPN,262301,05HXCF-E,05HXCF-E_Surface-treated Steel Sheet_262301,8834.3828125,18361.07846813227,281994.42223265703,263633.3437645248
JPN,262301,05HXHX-E,05HXHX-E_Special Steel_262301,195763.296875,66728.82306996413,1.0007317005736991e6,934002.877503735
JPN,262301,05HZ22-E,05HZ22-E_Steel_262301,215379.125,57736.21742892073,851502.0427415675,793765.8253126468
JPN,262301,05HZWS-E,05HZWS-E_Grating_262301,4123.57080078125,2726.600016854552,40928.16267341326,38201.56265655871
JPN,262301,05HZWS-E,05HZWS-E_Roll_262301,1061.344970703125,1051.7920510839995,15788.234789270093,14736.442738186093
JPN,262301,05HZWS-E,05HZWS-E_Steel_262301,45437.43359375,62887.01033183387,944239.723346408,881352.7130145741
JPN,262301,05HZZR-E,"05HZZR-E_Raw Materials, Energy_262301",19476.27734375,7781.9419827515,250952.42184185085,243170.47985909935
JPN,262301,05J04J-E,05J04J-E_Construction in Progress - Related Machines_262301,20672.302734375,11144.684082687112,160468.1405203541,149323.456437667
JPN,262301,05J04J-E,05J04J-E_Construction in Progress - Related Steel_262301,42919.703125,33711.69931673163,485333.0383218067,451621.33900507505
JPN,262301,05J079-E,05J079-E_Steel_262301,55719.18359375,28044.06874285887,413943.7630240723,385899.6942812134
JPN,262301,05J1GL-E,05J1GL-E_Steel_262301,116017.9140625,37368.77115327402,541640.1168949861,504271.34574171214
JPN,262301,05J1Y3-E,05J1Y3-E_Building Materials_262301,6229.14697265625,11954.42019521964,172059.76797445788,160105.34777923825
JPN,262301,05J1Y3-E,05J1Y3-E_Environmental Materials_262301,1553.398681640625,2255.6856861404576,32471.398472997043,30215.712786856588
JPN,262301,05J2B8-E,05J2B8-E_Steel_262301,258495.09375,93999.81265252836,1.357686490033122e6,1.2636866773805937e6
JPN,262301,05J2B8-E,05J2B8-E_Stock Material_262301,29963.07421875,11248.885573779298,162569.39182382464,151320.50625004535
JPN,262301,05J319-E,05J319-E_Steel_262301,83427.8828125,28357.003601086333,410001.5782716123,381644.57467052597
JPN,262301,05J352-E,05J352-E_Steel Cord_262301,11061.0126953125,8584.976962873816,122418.74819596003,113833.77123308621
JPN,262301,05J352-E,05J352-E_Wire Rope Steel Wire_262301,24422.798828125,17851.3686398214,254665.39854738564,236814.02990756425
JPN,262301,05J3GX-E,05J3GX-E_Product Division_262301,13514.2861328125,15008.626455613401,217359.58398762043,202350.957532007
JPN,262301,05J406-E,05J406-E_Ordinary Wire_262301,2376.325439453125,3412.676978052147,63306.68609060185,59894.0091125497
JPN,262301,05J406-E,05J406-E_Special Wire_262301,3454.7958984375,4240.04114190836,78664.61301706436,74424.571875156
JPN,262301,05J41M-E,05J41M-E_Special Steel_262301,33204.21484375,12412.94741096532,191245.3821573983,178832.434746433
JPN,262301,05J45F-E,05J45F-E_Automotive Field - Automotive_262301,3012.08056640625,2477.372074458548,37993.94686504945,35516.57479059091
JPN,262301,05J45F-E,05J45F-E_Automotive Field - Material Related Products_262301,1061.6796875,1307.0197424691642,20044.435020047116,18737.41527757795
JPN,262301,05J4T6-E,05J4T6-E_Steel_262301,81281.90625,41683.4602681603,590924.9000455759,549241.4397774156
JPN,262301,05J9CY-E,05J9CY-E_Stainless Steel Sheet and Processed Products_262301,150789.265625,68481.49806624811,993637.427420792,925155.9293545439
JPN,262301,05J9G5-E,05J9G5-E_Funicular_262301,4929.4267578125,6820.5463538053245,104671.24028863477,97850.69393482944
JPN,262301,05J9G5-E,05J9G5-E_Special Steel Wire_262301,5347.8955078125,7001.505662595035,107452.75579339948,100451.25013080444
JPN,262301,05JBZZ-E,05JBZZ-E_Steel Strips_262301,808.4409790039062,884.0894864156603,12726.347838429312,11842.258352013652
JPN,262301,05JFLB-E,05JFLB-E_Steel Product_262301,1205.353759765625,3178.483822512579,45351.694183929176,42173.2103614166
JPN,262301,05JFV2-E,05JFV2-E_Special Steel_262301,3936.640625,5673.320241503368,82555.97087801191,76882.65063650854
JPN,262301,05JG37-E,05JG37-E_Steel_262301,36564.3046875,11933.219490917543,171872.46635321973,159939.24686230219
JPN,262301,Others-262301-S,Others-262301-S,3.043817692779541e6,5.556730808097483e6,1.1030072424452506e8,1.0474399343642758e8
JPN,262302,05HXF8-E,05HXF8-E_Functional Materials_262302,44073.7265625,80335.13702799787,158865.6297463564,78530.49271835852
JPN,262302,05HZ22-E,05HZ22-E_Steel_262302,165141.875,86512.7454450597,173216.93549525194,86704.19005019224
JPN,262302,05HZWS-E,05HZWS-E_Steel_262302,34839.13671875,94230.76465541995,190394.87856106242,96164.11390564247
JPN,262302,05J04J-E,05J04J-E_Construction in Progress - Related Steel_262302,32908.66796875,50514.0757636106,99943.53454934541,49429.45878573481
JPN,262302,05J0NF-E,05J0NF-E_Semiconductor Manufacturing Equipment_262302,4838.03173828125,35582.72196808888,70249.1845683748,34666.462600285915
JPN,262302,05J319-E,05J319-E_Steel_262302,63968.3046875,42490.52576306401,84756.32000820214,42265.794245138124
JPN,262302,05J406-E,05J406-E_Ordinary Wire_262302,1822.0467529296875,2017.9685549094306,8872.523967628824,6854.555412719394
JPN,262302,05J406-E,05J406-E_Special Wire_262302,2648.963623046875,2507.201751270645,11023.571306110389,8516.369554839745
JPN,262302,05J9G5-E,05J9G5-E_Funicular_262302,3779.636474609375,10220.000837938873,20787.737205799065,10567.736367860192
JPN,262302,05J9G5-E,05J9G5-E_Special Steel Wire_262302,4100.4970703125,10491.15276500287,21339.27111213669,10848.118347133819
JPN,262302,05JFLB-E,05JFLB-E_Steel Product_262302,924.20458984375,4762.684300889477,9333.348777475092,4570.664476585615
JPN,262302,Others-262302-S,Others-262302-S,947613.7136077881,2.0072258319355054e6,1.3490470572352292e7,1.1483244740416788e7
JPN,263101,003JP9-E,003JP9-E_Steel_263101,419273.125,16181.050743792186,76621.24117653152,60440.190432739335
JPN,263101,05HXCF-E,05HXCF-E_Steel Pipe_263101,8529.392578125,51291.551351024355,85860.02629840732,34568.474947382965
JPN,263101,05HXCF-E,05HXCF-E_Surface-treated Steel Sheet_263101,1775.5919189453125,10677.53211823486,17873.728442237298,7196.196324002438
JPN,263101,05HXF7-E,05HXF7-E_Forging_263101,68049.28125,18836.698773812517,31001.462366125932,12164.763592313415
JPN,263101,05HXHX-E,05HXHX-E_Special Steel_263101,39345.7890625,38804.86392878151,64593.08098458906,25788.217055807552
JPN,263101,05HZZR-E,"05HZZR-E_Raw Materials, Energy_263101",3914.469482421875,2147.7161162654115,9335.785547907135,7188.069431641723
JPN,263101,05J319-E,05J319-E_Steel_263101,16767.8828125,16490.470167807096,27144.53404431902,10654.063876511926
JPN,263101,05J3FN-E,05J3FN-E_Raw Materials_263101,819.3405151367188,5472.54843332242,9028.684849356114,3556.1364160336934
JPN,263101,05J41M-E,05J41M-E_Special Steel_263101,6673.60009765625,7218.510878463914,12104.519220533128,4886.0083420692135
JPN,263101,05JFV2-E,05JFV2-E_Special Steel_263101,791.2117919921875,3299.2102942549104,5454.224103145423,2155.013808890513
JPN,263101,Others-263101-S,Others-263101-S,638698.224899292,526319.86188673,2.700072011856074e6,2.173752149969344e6
JPN,263102,05J11Z-E,05J11Z-E_Lifeline_263102,37492.4921875,86608.23597816049,210836.0349373778,124227.7989592173
JPN,263102,05J319-E,05J319-E_Steel_263102,16767.8828125,20203.559252109837,49182.71397116564,28979.154719055805
JPN,263102,05JC50-E,05JC50-E_Ductile Cast Iron_263102,6821.3505859375,25886.966337375376,61688.21640808823,35801.25007071285
JPN,263102,Others-263102-S,Others-263102-S,223038.5615234375,1.0263721480368682e6,8.940204743172936e6,7.913832595136068e6
JPN,263103,002MQ1-E,"002MQ1-E_Construction, Mining and Utility Equipment_263103",32054.078125,212401.46824094738,1.243671973225201e6,1.0312705049842537e6
JPN,263103,05HZPW-E,05HZPW-E_Precision Component_263103,8768.3310546875,3671.8767237493626,21134.563502196932,17462.68677844757
JPN,263103,05HZZR-E,"05HZZR-E_Raw Materials, Energy_263103",14933.4287109375,3240.2531451219797,30949.678286241062,27709.42514111908
JPN,263103,05J0SY-E,05J0SY-E_Automotive and Industrial Machines Components_263103,32063.255859375,5306.403344572126,31186.06661297263,25879.663268400505
JPN,263103,05J319-E,05J319-E_Steel_263103,63968.3046875,9069.452028217353,53601.000502559946,44531.54847434259
JPN,263103,05J3FN-E,05J3FN-E_Raw Materials_263103,3125.72705078125,3009.7996893113477,17559.3560506091,14549.556361297753
JPN,263103,05J41M-E,05J41M-E_Special Steel_263103,25459.3203125,3970.0467883081287,24521.482324950408,20551.43553664228
JPN,263103,05J45F-E,05J45F-E_Automotive Field - Automotive_263103,2309.51171875,792.340340959645,4817.50645320179,4025.1661122421447
JPN,263103,05J45F-E,05J45F-E_Automotive Field - Material Related Products_263103,814.0425415039062,418.0254064643665,2541.6293576506864,2123.60395118632
JPN,263103,05J45Y-E,05J45Y-E_Iron Structure and Machinery_263103,2125.958984375,1454.692736730653,8462.006645865804,7007.313909135151
JPN,263103,05JC50-E,05JC50-E_Ductile Cast Iron_263103,26022.978515625,11594.864649616084,66730.52480285852,55135.66015324244
JPN,263103,05JCH5-E,05JCH5-E_Malleable_263103,15437.931640625,1637.3641927740575,9428.08769008926,7790.723497315203
JPN,263103,05JG52-E,05JG52-E_Equipment_263103,1767.26513671875,1905.6222637608084,10983.720872291335,9078.098608530527
JPN,263103,05JLMS-E,05JLMS-E_Auto Parts_263103,4426.3173828125,2360.4072135226033,13580.108579353924,11219.70136583132
JPN,263103,05JLMS-E,05JLMS-E_Electrical Parts_263103,30.223787307739258,16.110240096052674,92.68379683499393,76.57355673894125
JPN,263103,05JLMS-E,05JLMS-E_General-purpose Engine Parts_263103,110.6932373046875,59.02891820642385,339.5947570395286,280.56583883310475
JPN,263103,05JLMS-E,05JLMS-E_Hydraulic Parts_263103,2737.81103515625,1459.9809709189633,8399.713130949336,6939.732160030373
JPN,263103,05JLMS-E,"05JLMS-E_Pump Parts, Etc._263103",995.741943359375,530.9951006437198,3054.9845063503312,2523.9894057066113
JPN,263103,05JLY1-E,05JLY1-E_Auto Parts_263103,13646.1943359375,2456.7731239125633,14901.392334320482,12444.61921040792
JPN,263103,0D355N-E,0D355N-E_Aluminum Rolled_263103,479992.6875,257958.75150035933,1.5112645170248954e6,1.2533057655245361e6
JPN,263103,Others-263103-S,Others-263103-S,2.3422877026367188e6,1.903576530668521e6,1.1262030964265775e7,9.358454433597254e6
JPN,269901,Others-269901-S,Others-269901-S,2.182407e6,358936.7947703733,1.2119516095916547e7,1.1760579301146174e7
JPN,269909,05HWM5-E,05HWM5-E_Processing_269909,398557.90625,73296.77459533817,611317.9453896807,538021.1707943425
JPN,269909,05HWRC-E,05HWRC-E_Metal_269909,8279.310546875,85007.54215951853,399568.0390701224,314560.4969106039
JPN,269909,05HWRC-E,05HWRC-E_Relation_269909,6234.91796875,64228.43065073833,301898.38697069045,237669.95631995212
JPN,269909,05HZ22-E,05HZ22-E_Steel_269909,24145.451171875,40316.97510028802,190412.38509729548,150095.40999700746
JPN,269909,05J1WY-E,05J1WY-E_Electronic Parts_269909,230.38140869140625,823.1847423525012,3921.590148415828,3098.405406063327
JPN,269909,05J319-E,05J319-E_Steel_269909,9352.828125,19801.584845963567,93350.5885325164,73549.00368655284
JPN,269909,05J3FN-E,05J3FN-E_Raw Materials_269909,457.0136413574219,6571.379167686238,30384.559668624785,23813.180500938546
JPN,269909,05J5S9-E,05J5S9-E_Electronic Devices Material_269909,670.3041381835938,1551.2788647907723,7189.674841666935,5638.395976876163
JPN,269909,05J9G5-E,05J9G5-E_Engineering_269909,838.7001953125,2844.4824740168447,13662.46494967618,10817.982475659335
JPN,269909,05J9LQ-E,05J9LQ-E_Building Material_269909,54.7951774597168,254.5671019057997,989.1511989554995,734.5840970496997
JPN,269909,05JB6V-E,05JB6V-E_Powder Metallurgy_269909,2368.07861328125,2383.969433017528,37469.194203916864,35085.22477089934
JPN,269909,05JBWQ-E,05JBWQ-E_Precision Engineering_269909,2826.017822265625,13074.575174146978,65669.69216987237,52595.116995725395
JPN,269909,05JBZZ-E,05JBZZ-E_Sheet Metal Processing_269909,1633.9320068359375,5515.796364576589,25526.475916677882,20010.679552101294
JPN,269909,05JCH5-E,05JCH5-E_Malleable_269909,2257.185302734375,4960.4988737679705,19387.56526538915,14427.066391621178
JPN,269909,05JD5W-E,05JD5W-E_Iron Powder_269909,4823.09326171875,4880.318530330442,18961.88962853962,14081.571098209177
JPN,269909,05JLY1-E,05JLY1-E_Auto Parts_269909,1995.21484375,5363.940923890637,25707.065779976983,20343.124856086346
JPN,269909,Others-269909-S,Others-269909-S,1.6967589278564453e6,853474.9241467962,1.8830182659817897e7,1.79767077356711e7
JPN,271101,002KZY-E,002KZY-E_Metal_271101,1397.4688720703125,6024.6822875608,78963.89714248946,72939.21485492865
JPN,271101,003JP9-E,003JP9-E_Aluminum and Copper_271101,1.70677775e6,25327.34144220699,338804.9227888575,313477.5813466505
JPN,271101,05HJD8-E,05HJD8-E_Smelting_271101,44483.9453125,83903.3427473965,615765.6652929654,531862.3225455689
JPN,271101,05HWM5-E,05HWM5-E_Metal_271101,412541.59375,167441.26999471855,1.1344013014514283e6,966960.0314567098
JPN,271101,05JMVB-E,05JMVB-E_Brass_271101,12425.0673828125,55927.102890910464,110375.79953637006,54448.6966454596
JPN,271101,Others-271101-S,Others-271101-S,-94752.3690109253,725503.7022538497,5.04262819088157e6,4.317124488627721e6
JPN,271102,05HJD8-E,05HJD8-E_Resources_271102,36384.3359375,37470.81389820913,130782.13009426105,93311.31619605192
JPN,271102,05HJD8-E,05HJD8-E_Smelting_271102,105016.5546875,72054.30047512332,251486.83934322055,179432.53886809724
JPN,271102,05HWM5-E,05HWM5-E_Metal_271102,973917.5625,138124.63394966882,477118.8791226256,338994.24517295684
JPN,271102,05HWRC-E,05HWRC-E_Functional Materials_271102,50370.546875,35530.74660032949,125597.90529053849,90067.158690209
JPN,271102,05HWRC-E,05HWRC-E_Metal_271102,26365.78125,11708.027747113805,41386.7498033358,29678.722056221995
JPN,271102,05HYWY-E,05HYWY-E_New Material_271102,28905.55859375,165.09455589278932,590.9244343842101,425.8298784914208
JPN,271102,05J06M-E,05J06M-E_Environment-related_271102,4112.818359375,3518.767717825405,12246.188090981284,8727.42037315588
JPN,271102,05J1WY-E,05J1WY-E_Smelting_271102,195821.65625,22738.913839600445,81741.09447873352,59002.180639133076
JPN,271102,Others-271102-S,Others-271102-S,-256774.171875,369865.7272444492,1.4452437282190954e6,1.0753780009746463e6
JPN,271103,001PW6-E,001PW6-E_Raw Materials_271103,32812.95703125,1520.5893849606052,12569.531176481403,11048.941791520798
JPN,271103,003JP9-E,003JP9-E_Aluminum and Copper_271103,851988.5625,5342.41283187671,99016.39745829513,93673.98462641843
JPN,271103,00F1MM-E,00F1MM-E_Materials_271103,41102.0625,3885.1004856363224,31727.038425229683,27841.93793959336
JPN,271103,05HJD8-E,05HJD8-E_Resources_271103,23428.666015625,10529.59409817024,83109.91017762605,72580.3160794558
JPN,271103,05HJD8-E,05HJD8-E_Smelting_271103,67622.4375,20247.826457457966,160699.54447325887,140451.7180158009
JPN,271103,05HWDG-E,05HWDG-E_Energy & Functional Materials_271103,142210.796875,44689.60723296615,376689.75123321475,332000.1440002486
JPN,271103,05HWM5-E,05HWM5-E_Metal_271103,627126.6875,40837.632430178775,353921.678582422,313084.0461522433
JPN,271103,05J1WY-E,05J1WY-E_Smelting_271103,74539.03125,6389.814046064843,64069.248647159206,57679.43460109436
JPN,271103,05J5FW-E,05J5FW-E_Aluminum Secondary Alloy_271103,10614.087890625,19603.434927823346,157025.92576566958,137422.49083784624
JPN,271103,05J9YL-E,05J9YL-E_Aluminum_271103,1715.234375,764.181669324631,4201.081198151653,3436.8995288270216
JPN,271103,0D355N-E,0D355N-E_Aluminum Rolled_271103,85071.140625,21788.399681199506,171341.72241279154,149553.32273159202
JPN,271103,Others-271103-S,Others-271103-S,-307553.259765625,61831.26335272044,585334.913010031,523503.64965731057
JPN,271109,002KZY-E,002KZY-E_Metal_271109,463.3665466308594,9658.25236617975,83834.66479481006,74176.41242863031
JPN,271109,003JP9-E,003JP9-E_Steel_271109,772165.5,13155.329310638024,118260.8085423533,105105.47923171528
JPN,271109,00F1MM-E,00F1MM-E_Materials_271109,111954.8046875,28373.760501625944,132756.87745814025,104383.1169565143
JPN,271109,05HJD8-E,05HJD8-E_Resources_271109,5110.25439453125,76899.98810207962,357827.3435868265,280927.3554847469
JPN,271109,05HJD8-E,05HJD8-E_Smelting_271109,14749.7890625,147874.41938925872,689000.7284446679,541126.3090554092
JPN,271109,05HWF7-E,05HWF7-E_Automotive_271109,936.3167724609375,13485.158382306101,119856.48281913118,106371.32443682509
JPN,271109,05HWM5-E,05HWM5-E_Metal_271109,136788.71875,284370.8027518249,1.2821100577986808e6,997739.2550468559
JPN,271109,05HWRC-E,05HWRC-E_Functional Materials_271109,52225.046875,72918.45857006927,340051.7479589944,267133.2893889251
JPN,271109,05HWRC-E,05HWRC-E_Metal_271109,27336.494140625,24027.959384541136,112040.44988459595,88012.49050005482
JPN,271109,05HWRC-E,05HWRC-E_Relation_271109,20586.3515625,18154.602330611564,84653.1687000516,66498.56636944003
JPN,271109,05J166-E,05J166-E_Precious Metals_271109,2030.08447265625,28455.041921492975,133273.13402129017,104818.0920997972
JPN,271109,05J1R5-E,05J1R5-E_Functional Chemistry Products_271109,8790.2001953125,4261.66748290534,19875.754370009494,15614.086887104153
JPN,271109,05J1R5-E,05J1R5-E_Metallic Titanium_271109,219016.46875,31036.316912454007,143597.08055907287,112560.76364661887
JPN,271109,05J1WY-E,05J1WY-E_Smelting_271109,203031.25,46666.24558702365,221673.11884356436,175006.8732565407
JPN,271109,05J4F3-E,05J4F3-E_Functional Materials_271109,176310.0,44185.8588893961,204455.8937376815,160270.0348482854
JPN,271109,05J5FW-E,05J5FW-E_Aluminum Secondary Alloy_271109,28910.912109375,143168.2834736686,662132.3652225258,518964.08174885716
JPN,271109,05JD8L-E,05JD8L-E_Antimony_271109,4219.0,27850.226586188826,60169.264540704935,32319.03795451611
